poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_party,cand1_pct,cand2_name,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
55338,117899,3716,2006,2006_House-G_ID-1,ID-1,House-G,House-G,Greg Smith and Associates,128,10/29/2006,287,Larry Grant,DEM,34,William T. Sali,REP,38,,-4,11/7/2006,44.8,49.94,-5.13,1.13,1.13,1,,
64423,118506,3738,2006,2006_House-G_IN-2,IN-2,House-G,House-G,Zogby Interactive/JZ Analytics,395,10/29/2006,500,Joe Donnelly,DEM,49,J. Chris Chocola,REP,39,,10,11/7/2006,53.98,46.02,7.95,2.05,2.05,1,,
64169,118076,3828,2006,2006_House-G_NE-3,NE-3,House-G,House-G,PSB Research,250,10/29/2006,404,Scott Kleeb,DEM,46,Adrian Smith,REP,40,,6,11/7/2006,45.01,54.99,-9.98,15.98,15.98,0,for unspecified Democratic spnosor,D
64105,117948,3874,2006,2006_House-G_NY-25,NY-25,House-G,House-G,Jeffrey Stonecash,158,10/29/2006,750,Daniel B. Maffei,DEM,36,James T. Walsh,REP,49,,-13,11/7/2006,46.23,50.79,-4.56,8.44,-8.44,1,for unspecified Republican spnosor,R
64307,118293,4012,2006,2006_House-G_WA-8,WA-8,House-G,House-G,SurveyUSA,325,10/29/2006,498,Darcy Burner,DEM,45,David G. Reichert,REP,51,,-6,11/7/2006,48.54,51.46,-2.92,3.08,-3.08,1,,
38942,33004,8655,2006,2006_House-G_US,US,House-G,House-G,CBS News/The New York Times,36,10/29/2006,600,Democratic,DEM,52,Republican,REP,34,,18,11/7/2006,52.29,44.28,8,10,10,1,sample size unavailable; estimated at 600 as a default,
27727,33005,8655,2006,2006_House-G_US,US,House-G,House-G,NBC News/The Wall Street Journal,221,10/29/2006,600,Democratic,DEM,52,Republican,REP,37,,15,11/7/2006,52.29,44.28,8,7,7,1,sample size unavailable; estimated at 600 as a default,
64308,118294,3602,2006,2006_House-G_AZ-5,AZ-5,House-G,House-G,SurveyUSA,325,10/30/2006,643,Harry E. Mitchell,DEM,48,J.D. Hayworth,REP,46,,2,11/7/2006,50.41,46.44,3.97,1.97,-1.97,1,,
64309,118295,3669,2006,2006_House-G_CO-7,CO-7,House-G,House-G,SurveyUSA,325,10/30/2006,589,Ed Perlmutter,DEM,54,Rick O'Donnell,REP,38,,16,11/7/2006,54.93,42.06,12.87,3.13,3.13,1,,
55247,118138,3671,2006,2006_House-G_CT-2,CT-2,House-G,House-G,Research 2000,281,10/30/2006,600,Joe Courtney,DEM,48,Robert R. Simmons,REP,47,,1,11/7/2006,50.02,49.98,0.03,0.97,0.97,1,,
64390,118457,3756,2006,2006_House-G_KY-2,KY-2,House-G,House-G,Voter/Consumer Research,371,10/30/2006,450,Michael J. Weaver,DEM,36,Ron Lewis,REP,50,,-14,11/7/2006,44.59,55.41,-10.81,3.19,-3.19,1,for unspecified Republican spnosor,R
64310,118296,3894,2006,2006_House-G_OH-2,OH-2,House-G,House-G,SurveyUSA,325,10/30/2006,618,Victoria Wulsin,DEM,48,Jean Schmidt,REP,45,,3,11/7/2006,49.39,50.45,-1.06,4.06,4.06,0,,
64311,118297,3915,2006,2006_House-G_OK-5,OK-5,House-G,House-G,SurveyUSA,325,10/30/2006,430,Paul David Hunter,DEM,37,Mary Fallin,REP,59,,-22,11/7/2006,37.3,60.38,-23.08,1.08,1.08,1,,
64055,117879,3928,2006,2006_House-G_PA-8,PA-8,House-G,House-G,Global Strategy Group,118,10/30/2006,400,Patrick J. Murphy,DEM,46,Michael G. Fitzpatrick,REP,41,,5,11/7/2006,50.3,49.69,0.61,4.39,4.39,1,for unspecified Democratic spnosor,D
64312,118298,3946,2006,2006_House-G_SC-5,SC-5,House-G,House-G,SurveyUSA,325,10/30/2006,530,John M. Spratt,DEM,58,Ralph Norman,REP,39,,19,11/7/2006,56.9,43.06,13.84,5.16,5.16,1,,
64013,117815,3992,2006,2006_House-G_UT-3,UT-3,House-G,House-G,Dan Jones & Associates,70,10/30/2006,386,Christian Burridge,DEM,27,Christopher Black Cannon,REP,56,,-29,11/7/2006,32.24,57.71,-25.47,3.53,-3.53,1,,
64208,118139,3738,2006,2006_House-G_IN-2,IN-2,House-G,House-G,Research 2000,281,10/31/2006,400,Joe Donnelly,DEM,50,J. Chris Chocola,REP,47,,3,11/7/2006,53.98,46.02,7.95,4.95,-4.95,1,,
55333,118140,3748,2006,2006_House-G_IA-3,IA-3,House-G,House-G,Research 2000,281,10/31/2006,400,Leonard L. Boswell,DEM,53,Jeff Lamberti,REP,41,,12,11/7/2006,51.9,46.5,5.4,6.6,6.6,1,,
64313,118299,3757,2006,2006_House-G_KY-3,KY-3,House-G,House-G,SurveyUSA,325,10/31/2006,600,John Yarmuth,DEM,52,Anne Meagher Northup,REP,44,,8,11/7/2006,50.62,48.18,2.45,5.55,5.55,1,,
64381,118436,3832,2006,2006_House-G_NH-1,NH-1,House-G,House-G,University of New Hampshire,357,10/31/2006,331,Carol Shea-Porter,DEM,42,Jeb E. Bradley,REP,47,,-5,11/7/2006,51.27,48.64,2.63,7.63,-7.63,0,,
64381,118437,3833,2006,2006_House-G_NH-2,NH-2,House-G,House-G,University of New Hampshire,357,10/31/2006,304,Paul W. Hodes,DEM,45,Charles Bass,REP,37,,8,11/7/2006,52.71,45.61,7.1,0.9,0.9,1,,
64131,117990,3992,2006,2006_House-G_UT-3,UT-3,House-G,House-G,Mason-Dixon Polling & Strategy,197,10/31/2006,400,Christian Burridge,DEM,32,Christopher Black Cannon,REP,55,,-23,11/7/2006,32.24,57.71,-25.47,2.47,2.47,1,,
64314,118301,3998,2006,2006_House-G_VA-5,VA-5,House-G,House-G,SurveyUSA,325,10/31/2006,530,Albert Charles Weed,DEM,35,Virgil H. Goode,REP,61,,-26,11/7/2006,39.93,59.11,-19.19,6.81,-6.81,1,,
64315,118302,3613,2006,2006_House-G_CA-4,CA-4,House-G,House-G,SurveyUSA,325,11/1/2006,647,Charles V. Brown,DEM,43,John T. Doolittle,REP,50,,-7,11/7/2006,45.87,49.05,-3.18,3.82,-3.82,1,,
64316,118303,3666,2006,2006_House-G_CO-4,CO-4,House-G,House-G,SurveyUSA,325,11/1/2006,571,Angie Paccione,DEM,43,Marilyn N. Musgrave,REP,44,,-1,11/7/2006,43.12,45.61,-2.49,1.49,1.49,1,,
64178,118085,3688,2006,2006_House-G_FL-13,FL-13,House-G,House-G,Public Opinion Strategies,260,11/1/2006,450,Christine L. Jennings,DEM,41,Vern Buchanan,REP,44,,-3,11/7/2006,49.92,50.08,-0.15,2.85,-2.85,1,for unspecified Republican spnosor,R
64424,118507,3697,2006,2006_House-G_FL-22,FL-22,House-G,House-G,Zogby Interactive/JZ Analytics,395,11/1/2006,401,Ron Klein,DEM,49,E. Clay Shaw,REP,40,,9,11/7/2006,50.88,47.13,3.76,5.24,5.24,1,,
64317,118304,3745,2006,2006_House-G_IN-9,IN-9,House-G,House-G,SurveyUSA,325,11/1/2006,538,Baron P. Hill,DEM,44,Michael E. Sodrel,REP,46,,-2,11/7/2006,50.01,45.49,4.52,6.52,-6.52,0,,
24340,117991,3825,2006,2006_House-G_MT-1,MT-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,11/1/2006,625,Monica J. Lindeen,DEM,33,Denny Rehberg,REP,57,,-24,11/7/2006,39.13,58.88,-19.75,4.25,-4.25,1,among registered voters,
64179,118086,3847,2006,2006_House-G_NM-1,NM-1,House-G,House-G,Public Opinion Strategies,260,11/1/2006,450,Patricia A. Madrid,DEM,46,Heather A. Wilson,REP,48,,-2,11/7/2006,49.8,50.2,-0.41,1.59,-1.59,1,for unspecified Republican spnosor,R
64250,118228,3869,2006,2006_House-G_NY-20,NY-20,House-G,House-G,Siena College,305,11/1/2006,628,Kirsten E. Gillibrand,DEM,46,John E. Sweeney,REP,43,,3,11/7/2006,53.1,46.9,6.2,3.2,-3.2,1,,
64425,118508,3875,2006,2006_House-G_NY-26,NY-26,House-G,House-G,Zogby Interactive/JZ Analytics,395,11/1/2006,403,Jack Davis,DEM,46,Thomas M. Reynolds,REP,47,,-1,11/7/2006,48.02,51.98,-3.97,2.97,2.97,1,,
64318,118305,3898,2006,2006_House-G_OH-6,OH-6,House-G,House-G,SurveyUSA,325,11/1/2006,541,Charles A. Wilson,DEM,58,Charles R. Blasdel,REP,39,,19,11/7/2006,62.08,37.92,24.16,5.16,-5.16,1,,
64319,118306,3659,2006,2006_House-G_CA-50,CA-50,House-G,House-G,SurveyUSA,325,11/2/2006,550,Francine P. Busby,DEM,41,Brian P. Bilbray,REP,55,,-14,11/7/2006,43.5,53.14,-9.64,4.36,-4.36,1,,
64320,118307,3667,2006,2006_House-G_CO-5,CO-5,House-G,House-G,SurveyUSA,325,11/2/2006,596,Jay Fawcett,DEM,42,Doug Lamborn,REP,51,,-9,11/7/2006,40.35,59.62,-19.27,10.27,10.27,1,,
64321,118308,3684,2006,2006_House-G_FL-9,FL-9,House-G,House-G,SurveyUSA,325,11/2/2006,568,Phyllis Busansky,DEM,41,Gus Michael Bilirakis,REP,53,,-12,11/7/2006,44.08,55.91,-11.83,0.17,-0.17,1,,
55335,118226,3746,2006,2006_House-G_IA-1,IA-1,House-G,House-G,Selzer & Co.,304,11/2/2006,515,Bruce L. Braley,DEM,56,Mike Whalen,REP,35,,21,11/7/2006,55.1,43.25,11.85,9.15,9.15,1,,
64322,118309,3809,2006,2006_House-G_MN-6,MN-6,House-G,House-G,SurveyUSA,325,11/2/2006,698,Patricia Wetterling,DEM,42,Michele Bachmann,REP,49,,-7,11/7/2006,42.07,50.05,-7.98,0.98,0.98,1,,
64149,118024,3826,2006,2006_House-G_NE-1,NE-1,House-G,House-G,Momentum Analysis,214,11/2/2006,400,Maxine Burnett Moul,DEM,38,Jeff Fortenberry,REP,43,,-5,11/7/2006,41.64,58.36,-16.71,11.71,11.71,1,for unspecified Democratic spnosor,D
55550,118141,3832,2006,2006_House-G_NH-1,NH-1,House-G,House-G,Research 2000,281,11/2/2006,300,Carol Shea-Porter,DEM,40,Jeb E. Bradley,REP,48,,-8,11/7/2006,51.27,48.64,2.63,10.63,-10.63,0,,
55550,118142,3833,2006,2006_House-G_NH-2,NH-2,House-G,House-G,Research 2000,281,11/2/2006,300,Paul W. Hodes,DEM,46,Charles Bass,REP,47,,-1,11/7/2006,52.71,45.61,7.1,8.1,-8.1,0,,
64197,118111,3847,2006,2006_House-G_NM-1,NM-1,House-G,House-G,Research & Polling Inc.,280,11/2/2006,503,Patricia A. Madrid,DEM,49,Heather A. Wilson,REP,45,,4,11/7/2006,49.8,50.2,-0.41,4.41,4.41,0,,
64323,118310,3875,2006,2006_House-G_NY-26,NY-26,House-G,House-G,SurveyUSA,325,11/2/2006,470,Jack Davis,DEM,46,Thomas M. Reynolds,REP,50,,-4,11/7/2006,48.02,51.98,-3.97,0.03,-0.03,1,,
27725,123022,8655,2006,2006_House-G_US,US,House-G,House-G,Abt Associates,7,11/2/2006,626.3333333333330,Democratic,DEM,54.33,Republican,REP,39.33,,15,11/7/2006,52.29,44.28,8,7,7,1,sample size unavailable; estimated at 600 as a default; average of multiple versions or turnout models listed in poll,
27722,120394,8655,2006,2006_House-G_US,US,House-G,House-G,ABC News/The Washington Post,3,11/3/2006,600,Democratic,DEM,51,Republican,REP,45,,6,11/7/2006,52.29,44.28,8,2,-2,1,sample size unavailable; estimated at 600 as a default,
27723,33001,8655,2006,2006_House-G_US,US,House-G,House-G,Pew Research Center,253,11/3/2006,600,Democratic,DEM,47,Republican,REP,43,,4,11/7/2006,52.29,44.28,8,4,-4,1,sample size unavailable; estimated at 600 as a default,
27724,33002,8655,2006,2006_House-G_US,US,House-G,House-G,Princeton Survey Research Associates International,258,11/3/2006,600,Democratic,DEM,54,Republican,REP,38,,16,11/7/2006,52.29,44.28,8,8,8,1,sample size unavailable; estimated at 600 as a default,
64324,118311,3757,2006,2006_House-G_KY-3,KY-3,House-G,House-G,SurveyUSA,325,11/4/2006,485,John Yarmuth,DEM,50,Anne Meagher Northup,REP,45,,5,11/7/2006,50.62,48.18,2.45,2.55,2.55,1,,
64324,118312,3758,2006,2006_House-G_KY-4,KY-4,House-G,House-G,SurveyUSA,325,11/4/2006,510,Ken Lucas,DEM,43,Geoff Davis,REP,49,,-6,11/7/2006,43.38,51.69,-8.31,2.31,2.31,1,,
55551,118438,3832,2006,2006_House-G_NH-1,NH-1,House-G,House-G,University of New Hampshire,357,11/4/2006,331,Carol Shea-Porter,DEM,40,Jeb E. Bradley,REP,49,,-9,11/7/2006,51.27,48.64,2.63,11.63,-11.63,0,,
55551,118439,3833,2006,2006_House-G_NH-2,NH-2,House-G,House-G,University of New Hampshire,357,11/4/2006,304,Paul W. Hodes,DEM,48,Charles Bass,REP,39,,9,11/7/2006,52.71,45.61,7.1,1.9,1.9,1,,
64325,118313,3847,2006,2006_House-G_NM-1,NM-1,House-G,House-G,SurveyUSA,325,11/4/2006,688,Patricia A. Madrid,DEM,50,Heather A. Wilson,REP,48,,2,11/7/2006,49.8,50.2,-0.41,2.41,2.41,0,,
64326,118314,4012,2006,2006_House-G_WA-8,WA-8,House-G,House-G,SurveyUSA,325,11/4/2006,685,Darcy Burner,DEM,49,David G. Reichert,REP,49,,0,11/7/2006,48.54,51.46,-2.92,2.92,2.92,0.5,,
27720,32998,8655,2006,2006_House-G_US,US,House-G,House-G,CNN/Opinion Research Corp.,37,11/4/2006,600,Democratic,DEM,58,Republican,REP,38,,20,11/7/2006,52.29,44.28,8,12,12,1,sample size unavailable; estimated at 600 as a default,
27721,122960,8655,2006,2006_House-G_US,US,House-G,House-G,Gallup,112,11/4/2006,600,Democratic,DEM,51,Republican,REP,41,,10,11/7/2006,52.29,44.28,8,2,2,1,sample size unavailable; estimated at 600 as a default; average of multiple versions or turnout models listed in poll,
27719,32997,8655,2006,2006_House-G_US,US,House-G,House-G,Fox News/Opinion Dynamics Corp.,104,11/5/2006,900,Democratic,DEM,49,Republican,REP,36,,13,11/7/2006,52.29,44.28,8,5,5,1,among registered voters,
64066,117893,4095,2008,2008_House-G_CA-50,CA-50,House-G,House-G,GQR Research (GQRR),126,10/14/2008,400,Nicholas Leibham,DEM,42,Brian P. Bilbray,REP,44,,-2,11/4/2008,45.18,50.24,-5.06,3.06,3.06,1,for unspecified Democratic spnosor,D
64327,118315,4109,2008,2008_House-G_CT-4,CT-4,House-G,House-G,SurveyUSA,325,10/14/2008,602,Jim Himes,DEM,48,Christopher H. Shays,REP,45,,3,11/4/2008,48.37,47.56,0.81,2.19,2.19,1,,
64328,118316,4256,2008,2008_House-G_MO-6,MO-6,House-G,House-G,SurveyUSA,325,10/14/2008,589,Kay Waldo Barnes,DEM,40,Sam Graves,REP,51,,-11,11/4/2008,36.86,59.43,-22.57,11.57,11.57,1,,
63834,117537,4262,2008,2008_House-G_NE-2,NE-2,House-G,House-G,ALG Research,14,10/14/2008,400,Jim Esch,DEM,46,Lee Terry,REP,47,,-1,11/4/2008,48.07,51.93,-3.85,2.85,2.85,1,for unspecified Democratic spnosor,D
16865,117834,4327,2008,2008_House-G_ND-1,ND-1,House-G,House-G,DFM Research,69,10/14/2008,504,Earl Pomeroy,DEM,55,Duane Sand,REP,30,,25,11/4/2008,61.97,38.03,23.95,1.05,1.05,1,for United Transportation Union,D
64329,118317,4355,2008,2008_House-G_OR-5,OR-5,House-G,House-G,SurveyUSA,325,10/14/2008,587,Kurt Schrader,DEM,51,Mike Erickson,REP,38,,13,11/4/2008,54.25,38.33,15.92,2.92,-2.92,1,,
16859,117992,4460,2008,2008_House-G_WY-1,WY-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,10/14/2008,625,Gary Trauner,DEM,44,Cynthia M. Lummis,REP,43,,1,11/4/2008,42.78,52.59,-9.81,10.81,10.81,0,,
15191,117357,8656,2008,2008_House-G_US,US,House-G,House-G,Financial Dynamics,95,10/14/2008,725,Democratic,DEM,44,Republican,REP,38,,6,11/4/2008,53.22,42.62,10.6,4.6,-4.6,1,,
16829,123397,4033,2008,2008_House-G_AK-1,AK-1,House-G,House-G,Research 2000,281,10/15/2008,600,Ethan Berkowitz,DEM,50,Don Young,REP,44,,6,11/4/2008,44.97,50.14,-5.17,11.17,11.17,0,,
64330,118318,4056,2008,2008_House-G_CA-11,CA-11,House-G,House-G,SurveyUSA,325,10/15/2008,650,Jerry McNerney,DEM,52,Dean Andal,REP,41,,11,11/4/2008,55.27,44.72,10.55,0.45,0.45,1,,
64106,117949,4129,2008,2008_House-G_FL-18,FL-18,House-G,House-G,Lake Research Partners,165,10/15/2008,457,Annette Taddeo,DEM,41,Ileana Ros-Lehtinen,REP,48,,-7,11/4/2008,42.13,57.87,-15.74,8.74,8.74,1,for unspecified Democratic spnosor,D
64067,117894,4135,2008,2008_House-G_FL-24,FL-24,House-G,House-G,GQR Research (GQRR),126,10/15/2008,400,Suzanne M. Kosmas,DEM,58,Tom Feeney,REP,35,,23,11/4/2008,57.2,41.11,16.09,6.91,6.91,1,,
64331,118319,4193,2008,2008_House-G_KY-3,KY-3,House-G,House-G,SurveyUSA,325,10/15/2008,613,John Yarmuth,DEM,57,Anne Meagher Northup,REP,41,,16,11/4/2008,59.37,40.63,18.73,2.73,-2.73,1,,
16830,118074,4204,2008,2008_House-G_ME-1,ME-1,House-G,House-G,Pan Atlantic Research,249,10/15/2008,207,Chellie Pingree,DEM,43,Charlie Summers,REP,32,,11,11/4/2008,54.9,45.1,9.8,1.2,1.2,1,,
16830,118075,4205,2008,2008_House-G_ME-2,ME-2,House-G,House-G,Pan Atlantic Research,249,10/15/2008,193,Michael H. Michaud,DEM,60,John N. Frary,REP,26,,34,11/4/2008,67.44,32.56,34.87,0.87,-0.87,1,,
64163,118065,4430,2008,2008_House-G_VA-2,VA-2,House-G,House-G,"Normington, Petts & Associates",232,10/15/2008,400,Glenn C. Nye,DEM,42,Thelma D. Drake,REP,47,,-5,11/4/2008,52.4,47.46,4.94,9.94,-9.94,0,,
16828,118143,4460,2008,2008_House-G_WY-1,WY-1,House-G,House-G,Research 2000,281,10/15/2008,600,Gary Trauner,DEM,44,Cynthia M. Lummis,REP,43,,1,11/4/2008,42.78,52.59,-9.81,10.81,10.81,0,,
15503,117581,8656,2008,2008_House-G_US,US,House-G,House-G,Research 2000,281,10/15/2008,1100,Democratic,DEM,49,Republican,REP,36,,13,11/4/2008,53.22,42.62,10.6,2.4,2.4,1,,
64374,118426,4127,2008,2008_House-G_FL-16,FL-16,House-G,House-G,Tarrance Group,333,10/16/2008,300,Tim Mahoney,DEM,29,Thomas J. Rooney,REP,55,,-26,11/4/2008,39.91,60.09,-20.19,5.81,-5.81,1,for unspecified Republican spnosor,R
64042,117860,4132,2008,2008_House-G_FL-21,FL-21,House-G,House-G,Florida International University/Univision,98,10/16/2008,410,Raul L. Martinez,DEM,33,Lincoln Diaz-Balart,REP,47,,-14,11/4/2008,42.1,57.9,-15.8,1.8,1.8,1,,
64164,118066,4163,2008,2008_House-G_IL-10,IL-10,House-G,House-G,"Normington, Petts & Associates",232,10/16/2008,400,Daniel J. Seals,DEM,41,Mark Kirk,REP,47,,-6,11/4/2008,47.44,52.56,-5.12,0.88,-0.88,1,for unspecified Democratic spnosor,D
64164,118067,4164,2008,2008_House-G_IL-11,IL-11,House-G,House-G,"Normington, Petts & Associates",232,10/16/2008,400,Deborah Halvorson,DEM,50,Marty Ozinga,REP,29,,21,11/4/2008,58.4,34.48,23.92,2.92,-2.92,1,for unspecified Democratic spnosor,D
64393,118461,4175,2008,2008_House-G_IN-3,IN-3,House-G,House-G,Winston Group,385,10/16/2008,400,Michael Anthony Montagano,DEM,41,Mark Edward Souder,REP,50,,-9,11/4/2008,39.7,55.04,-15.34,6.34,6.34,1,for unspecified Republican spnosor,R
64332,118320,4192,2008,2008_House-G_KY-2,KY-2,House-G,House-G,SurveyUSA,325,10/16/2008,559,David E. Boswell,DEM,42,Brett Guthrie,REP,51,,-9,11/4/2008,47.43,52.57,-5.15,3.85,-3.85,1,,
64141,118015,4202,2008,2008_House-O_LA-6,LA-6,House-G,House-O,McLaughlin & Associates,203,10/16/2008,300,Donald J. Cazayoux,DEM,45,Bill Cassidy,REP,34,,11,11/4/2008,40.29,48.12,-7.82,18.82,18.82,0,for unspecified Republican spnosor,R
16827,118144,4260,2008,2008_House-G_MT-1,MT-1,House-G,House-G,Research 2000,281,10/16/2008,500,John B. Driscoll,DEM,38,Denny Rehberg,REP,52,,-14,11/4/2008,32.42,64.14,-31.72,17.72,17.72,1,,
64083,117911,4271,2008,2008_House-G_NJ-3,NJ-3,House-G,House-G,Grove Insight,129,10/16/2008,400,John H. Adler,DEM,43,Christopher Myers,REP,35,,8,11/4/2008,52.08,47.92,4.15,3.85,3.85,1,for unspecified Democratic spnosor,D
64209,118145,4175,2008,2008_House-G_IN-3,IN-3,House-G,House-G,Research 2000,281,10/17/2008,600,Michael Anthony Montagano,DEM,40,Mark Edward Souder,REP,45,,-5,11/4/2008,39.7,55.04,-15.34,10.34,10.34,1,,
15195,117359,8656,2008,2008_House-G_US,US,House-G,House-G,Financial Dynamics,95,10/17/2008,785,Democratic,DEM,42,Republican,REP,37,,5,11/4/2008,53.22,42.62,10.6,5.6,-5.6,1,,
66291,123395,4033,2008,2008_House-G_AK-1,AK-1,House-G,House-G,Alaska Survey Research,155,10/18/2008,500,Ethan Berkowitz,DEM,51,Don Young,REP,43,,8,11/4/2008,44.97,50.14,-5.17,13.17,13.17,0,,
16789,117806,4204,2008,2008_House-G_ME-1,ME-1,House-G,House-G,Critical Insights,64,10/18/2008,228,Chellie Pingree,DEM,56,Charlie Summers,REP,35,,21,11/4/2008,54.9,45.1,9.8,11.2,11.2,1,,
16789,117808,4205,2008,2008_House-G_ME-2,ME-2,House-G,House-G,Critical Insights,64,10/18/2008,215,Michael H. Michaud,DEM,64,John N. Frary,REP,23,,41,11/4/2008,67.44,32.56,34.87,6.13,6.13,1,,
16768,118059,4260,2008,2008_House-G_MT-1,MT-1,House-G,House-G,Montana State University Billings,216,10/18/2008,403,John B. Driscoll,DEM,25,Denny Rehberg,REP,59,,-34,11/4/2008,32.42,64.14,-31.72,2.28,-2.28,1,,
16806,118146,4267,2008,2008_House-G_NH-1,NH-1,House-G,House-G,Research 2000,281,10/18/2008,300,Carol Shea-Porter,DEM,48,Jeb E. Bradley,REP,43,,5,11/4/2008,51.76,45.86,5.9,0.9,-0.9,1,,
16806,118147,4268,2008,2008_House-G_NH-2,NH-2,House-G,House-G,Research 2000,281,10/18/2008,300,Paul W. Hodes,DEM,49,Jennifer M. Horn,REP,35,,14,11/4/2008,56.44,41.42,15.02,1.02,-1.02,1,,
18178,117330,8656,2008,2008_House-G_US,US,House-G,House-G,GfK Group,115,10/18/2008,800,Democratic,DEM,43,Republican,REP,37,,6,11/4/2008,53.22,42.62,10.6,4.6,-4.6,1,,
15515,117582,8656,2008,2008_House-G_US,US,House-G,House-G,Research 2000,281,10/18/2008,1100,Democratic,DEM,48,Republican,REP,35,,13,11/4/2008,53.22,42.62,10.6,2.4,2.4,1,,
64145,118019,4144,2008,2008_House-G_GA-8,GA-8,House-G,House-G,Mellman Group,205,10/19/2008,400,James Marshall,DEM,48,Richard N. Goddard,REP,31,,17,11/4/2008,57.24,42.76,14.49,2.51,2.51,1,for unspecified Democratic spnosor,D
64333,118321,4152,2008,2008_House-G_ID-1,ID-1,House-G,House-G,SurveyUSA,325,10/19/2008,613,Walt Minnick,DEM,51,William T. Sali,REP,45,,6,11/4/2008,50.61,49.39,1.21,4.79,4.79,1,,
63855,117558,4414,2008,2008_House-G_TX-22,TX-22,House-G,House-G,Benenson Strategy Group,30,10/19/2008,400,Nicholas V. Lampson,DEM,42,Pete Olson,REP,42,,0,11/4/2008,45.36,52.43,-7.07,7.07,7.07,0.5,for unspecified Democratic spnosor,D
16811,118322,4460,2008,2008_House-G_WY-1,WY-1,House-G,House-G,SurveyUSA,325,10/19/2008,604,Gary Trauner,DEM,44,Cynthia M. Lummis,REP,50,,-6,11/4/2008,42.78,52.59,-9.81,3.81,3.81,1,,
27649,120432,8656,2008,2008_House-G_US,US,House-G,House-G,Georgetown University (Battleground),114,10/19/2008,1000,Democratic,DEM,48,Republican,REP,40,,8,11/4/2008,53.22,42.62,10.6,2.6,-2.6,1,,
15306,32928,8656,2008,2008_House-G_US,US,House-G,House-G,NBC News/The Wall Street Journal,221,10/19/2008,600,Democratic,DEM,49,Republican,REP,38,,11,11/4/2008,53.22,42.62,10.6,0.4,0.4,1,sample size unavailable; estimated at 600 as a default,
16741,118440,4267,2008,2008_House-G_NH-1,NH-1,House-G,House-G,University of New Hampshire,357,10/20/2008,358,Carol Shea-Porter,DEM,44,Jeb E. Bradley,REP,39,,5,11/4/2008,51.76,45.86,5.9,0.9,-0.9,1,,
16741,118441,4268,2008,2008_House-G_NH-2,NH-2,House-G,House-G,University of New Hampshire,357,10/20/2008,349,Paul W. Hodes,DEM,51,Jennifer M. Horn,REP,25,,26,11/4/2008,56.44,41.42,15.02,10.98,10.98,1,,
64068,117895,4342,2008,2008_House-G_OH-15,OH-15,House-G,House-G,GQR Research (GQRR),126,10/20/2008,400,Mary Jo Kilroy,DEM,44,Steve Stivers,REP,36,,8,11/4/2008,45.94,45.18,0.76,7.24,7.24,1,for unspecified Democratic spnosor,D
15194,117358,8656,2008,2008_House-G_US,US,House-G,House-G,Financial Dynamics,95,10/20/2008,780,Democratic,DEM,43,Republican,REP,37,,6,11/4/2008,53.22,42.62,10.6,4.6,-4.6,1,,
64070,117897,4027,2008,2008_House-G_AL-2,AL-2,House-G,House-G,GQR Research (GQRR),126,10/21/2008,403,Bobby N. Bright,DEM,50,Jay K. Love,REP,43,,7,11/4/2008,50.23,49.61,0.62,6.38,6.38,1,for unspecified Democratic spnosor,D
64210,118148,4027,2008,2008_House-G_AL-2,AL-2,House-G,House-G,Research 2000,281,10/21/2008,400,Bobby N. Bright,DEM,45,Jay K. Love,REP,47,,-2,11/4/2008,50.23,49.61,0.62,2.62,-2.62,0,,
64211,118149,4036,2008,2008_House-G_AZ-3,AZ-3,House-G,House-G,Research 2000,281,10/21/2008,400,Bob Lord,DEM,40,John B. Shadegg,REP,50,,-10,11/4/2008,42.07,54.08,-12.01,2.01,2.01,1,,
64212,118150,4049,2008,2008_House-G_CA-4,CA-4,House-G,House-G,Research 2000,281,10/21/2008,400,Charles V. Brown,DEM,48,Tom McClintock,REP,42,,6,11/4/2008,49.76,50.24,-0.49,6.49,6.49,0,,
63856,117559,4119,2008,2008_House-G_FL-8,FL-8,House-G,House-G,Benenson Strategy Group,30,10/21/2008,402,Alan Grayson,DEM,52,Richard A. Keller,REP,41,,11,11/4/2008,52.01,47.99,4.02,6.98,6.98,1,for unspecified Democratic spnosor,D
64213,118151,4124,2008,2008_House-G_FL-13,FL-13,House-G,House-G,Research 2000,281,10/21/2008,400,Christine L. Jennings,DEM,34,Vern Buchanan,REP,45,,-11,11/4/2008,37.49,55.54,-18.05,7.05,7.05,1,,
64213,118152,4136,2008,2008_House-G_FL-25,FL-25,House-G,House-G,Research 2000,281,10/21/2008,400,Joe Garcia,DEM,43,Mario Diaz-Balart,REP,46,,-3,11/4/2008,46.95,53.05,-6.11,3.11,3.11,1,,
16719,117943,4152,2008,2008_House-G_ID-1,ID-1,House-G,House-G,Harstad Strategic Research Inc.,134,10/21/2008,273,Walt Minnick,DEM,48,William T. Sali,REP,41,,7,11/4/2008,50.61,49.39,1.21,5.79,5.79,1,for Walt Minnick,D
